"","Id","SalePrice","OverallQual","GrLivArea","GarageCars","ExterQual","GarageArea","TotalBsmtSF","X1stFlrSF","KitchenQual","BsmtQual","FullBath","GarageFinish","TotRmsAbvGrd","YearBuilt","FireplaceQu","YearRemodAdd","GarageYrBlt","MasVnrArea","Fireplaces","HeatingQC","BsmtFinSF1","GarageType_NoGarage","GarageType_2Types","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","Foundation_Wood","Foundation_Slab","Foundation_Stone","BsmtExposure","LotFrontage","WoodDeckSF","X2ndFlrSF","OpenPorchSF","BsmtFinType1","HalfBath","GarageQual","LotArea","GarageCond","LotShape_Reg","LotShape_IR1","LotShape_IR2","LotShape_IR3"
"855",855,170000,0.444444444444444,0.272230595327807,0.5,1,0.320169252468265,0.288543371522095,0.331574116567233,1,1,0.333333333333333,0.33,0.333333333333333,1955,4,0.4,0.5,0,1,2,0.0542168674698795,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.287539936102236,0.261376896149358,0.339951573849879,0,5,2,3,0.0543566633371275,3,1,0,0,0
"856",856,127000,0.444444444444444,0.133006782215524,0.25,1,0.183356840620592,0.170212765957447,0.162000917852226,1,1,0.333333333333333,0.33,0.333333333333333,1962,0,1,0.563636363636364,0,0,4,0.116761162296244,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.223642172523962,0.298716452742124,0,0,5,0,3,0.0455295128806709,3,1,0,0,0
"857",857,147000,0.555555555555556,0.130369253956292,0.5,1,0.406205923836389,0.153846153846154,0.158788435061955,1,0.8,0.333333333333333,0.33,0.25,1978,0,0.466666666666667,0.736363636363636,0,0,2,0.0894755492558469,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.370607028753994,0.148191365227538,0.542857142857143,0.0804387568555759,5,1,3,0.0625984343422611,3,1,0,0,0
"858",858,174000,0.555555555555556,0.216088922381311,0.5,1,0.241889985895628,0.114893617021277,0.0844424047728316,1,0.8,0.666666666666667,1,0.333333333333333,1994,3,0.75,0.854545454545454,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0,0,0,5,0,3,0.0371669492903436,3,1,0,0,0
"859",859,152000,0.666666666666667,0.19517709118312,0.5,1,0.337799717912553,0.178396072013093,0.237723726480037,1,0.8,0.666666666666667,0.66,0.333333333333333,1976,3,0.433333333333333,0.690909090909091,0.118125,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.335463258785943,0,0,0.0475319926873857,5,0,3,0.0522613765708843,3,0,0,1,0
"860",860,250000,0.555555555555556,0.437076111529766,0.5,1,0.436530324400564,0.172504091653028,0.27030748049564,0.5,1,0.666666666666667,0.33,0.583333333333333,1968,4,0.566666666666667,0.618181818181818,0.1375,1,2,0.109673990077959,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.140575079872204,0.625437572928822,0,0.164533820840951,5,1,3,0.0196241492253014,3,1,0,0,0
"861",861,189950,0.666666666666667,0.205727204220045,0.25,0.5,0.152327221438646,0.149263502454992,0.132629646626893,0.5,1,0.333333333333333,0.33,0.416666666666667,1918,4,0.8,0.227272727272727,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0670926517571885,0.29171528588098,0.24406779661017,0,5,1,3,0.00780505935097215,3,1,0,0,0
"862",862,131500,0.444444444444444,0.132818387339864,0.5,1,0.355430183356841,0.170049099836334,0.161771454795778,1,1,0.333333333333333,0.33,0.333333333333333,1965,0,0.25,0.590909090909091,0,0,4,0.14900779588944,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0.411901983663944,0,0,5,0,3,0.0333341076447769,3,1,0,0,0
"863",863,152000,0.555555555555556,0.143745290128109,0.5,1,0.338504936530324,0.170212765957447,0.175080312069757,1,0.8,0.666666666666667,0.33,0.333333333333333,1984,0,0.583333333333333,0.781818181818182,0,0,2,0.0598866052445074,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.226837060702875,0.14585764294049,0.560290556900726,0.351005484460695,5,1,3,0.0567214104857256,3,0,1,0,0
"864",864,132500,0.444444444444444,0.153353428786737,0.25,1,0.473906911142454,0.187888707037643,0.1867829279486,1,1,0.333333333333333,0.33,0.333333333333333,1959,0,0.15,0.536363636363636,0,0,2,0.203401842664777,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.220447284345048,0,0.453268765133172,0.307129798903108,5,0,3,0.0352621431392135,3,1,0,0,0
"865",865,250580,0.666666666666667,0.195553880934439,0.5,0.5,0.373060648801128,0.224549918166939,0.238182652592933,0.5,1,0.666666666666667,1,0.333333333333333,2007,0,0.966666666666667,0.981818181818182,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.236421725239617,0,0.352542372881356,0,5,1,3,0.0364421937791819,3,1,0,0,0
"866",866,148500,0.444444444444444,0.125847776940467,0.5,1,0.636107193229901,0.163993453355155,0.153281321707205,1,1,0.333333333333333,0.33,0.25,1970,0,0.333333333333333,0.663636363636364,0.0475,0,2,0.146704464918498,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.191693290734824,0,0.183050847457627,0,5,1,3,0.0379102882761504,3,1,0,0,0
"867",867,248900,0.777777777777778,0.247174076865109,0.75,0.5,0.613540197461213,0.268085106382979,0.30105553005966,0.5,0.8,0.666666666666667,0.66,0.333333333333333,2006,4,0.95,0.972727272727273,0.17125,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0670926517571885,0,0.24406779661017,0,5,1,3,0.00780505935097215,3,1,0,0,0
"868",868,129000,0.333333333333333,0.148078372268274,0.5,1,0.383638928067701,0.170212765957447,0.180357962368059,0,1,0.333333333333333,0.66,0.25,1961,0,0.183333333333333,0.554545454545455,0,0,2,0.165131112686038,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0766773162939297,0.280046674445741,0.290556900726392,0.0658135283363803,5,1,3,0.00892006782968245,3,1,0,0,0
"869",869,169000,0.444444444444444,0.374152223059533,0.5,1,0.473906911142454,0,0.278338687471317,1,0,0.666666666666667,0.33,0.416666666666667,1948,3,0,0.718181818181818,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.437699680511182,0,0,0,5,1,3,0.0766196659620433,3,0,1,0,0
"870",870,236000,0.666666666666667,0.304257724189902,0.5,0.5,0.404795486600846,0.171849427168576,0.16704910509408,0.5,0.8,0.666666666666667,1,0.5,1993,3,0.733333333333333,0.845454545454545,0.15375,1,4,0.132884479092842,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0,0.24406779661017,0.321755027422303,5,1,3,0.0278752119677577,3,1,0,0,0
"871",871,109500,0.444444444444444,0.105501130369254,0.25,1,0.217207334273625,0.146317512274959,0.128499311610831,1,1,0.333333333333333,0.33,0.25,1962,0,0.2,0.563636363636364,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.201277955271566,0,0,0,5,0,3,0.0431926409440405,3,1,0,0,0
"872",872,200500,0.555555555555556,0.253956292388847,0.5,1,0.368829337094499,0.131587561374795,0.107847636530519,0.5,0.8,0.666666666666667,0.66,0.416666666666667,1998,0,0.8,0.890909090909091,0.0725,0,4,0.0894755492558469,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.255591054313099,0,0,0,5,1,3,0.0446003391484123,3,1,0,0,0
"873",873,116000,0.444444444444444,0.108515448379804,0.5,0.5,0.291960507757405,0.0171849427168576,0.132170720513997,0.5,1,0.333333333333333,0.33,0.25,1953,0,0.766666666666667,0.481818181818182,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.191693290734824,0.298716452742124,0.271186440677966,0,5,0,3,0.0334502543613092,3,1,0,0,0
"874",874,133000,0.444444444444444,0.175960813865863,0.25,0.5,0.203102961918195,0.136170212765957,0.161083065626434,1,1,0.333333333333333,0.33,0.333333333333333,1949,4,0,0.445454545454545,0,1,3,0.066442239546421,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.255591054313099,0,0,0.146252285191956,5,0,3,0.0446003391484123,3,1,0,0,0
"875",875,66500,0.444444444444444,0.150150715900528,0.25,1,0.141043723554302,0.11063829787234,0.0784763653051859,1,1,0.333333333333333,0.33,0.25,1941,0,0,0.372727272727273,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.252396166134185,0,0,0,5,1,3,0.0478013426560431,3,1,0,0,0
"876",876,303477,0.777777777777778,0.428786737000754,0.5,0.5,0.38787023977433,0.193780687397709,0.195043597980725,1,0.8,0.666666666666667,1,0.75,2007,4,0.95,0.972727272727273,0,1,4,0.0113394755492558,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.207667731629393,0.0746791131855309,0,0,5,0,3,0.036237775558085,3,1,0,0,0
"877",877,132250,0.333333333333333,0.133006782215524,0.5,1,0.456981664315938,0.174140752864157,0.162000917852226,1,1,0.333333333333333,0.33,0.25,1963,0,0.216666666666667,0.572727272727273,0,0,3,0.112154500354359,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.319488817891374,0,0,0.0987202925045704,5,0,3,0.0724848428534925,3,0,1,0,0
"878",878,350000,0.888888888888889,0.356066314996232,0.75,0.5,0.520451339915374,0.239279869067103,0.258834327673245,1,1,0.666666666666667,1,0.666666666666667,2004,4,0.916666666666667,0.945454545454545,0.135,1,4,0.207299787384833,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0766773162939297,0.303383897316219,0.226150121065375,0,5,1,3,0.0107226648702641,3,1,0,0,0
"879",879,148000,0.444444444444444,0.154672192916353,0.5,1,0.406205923836389,0.181505728314239,0.188389169343736,0.5,1,0.333333333333333,0.33,0.333333333333333,1961,0,0.75,0.790909090909091,0,0,2,0.159284195605953,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.255591054313099,0.261376896149358,0,0.160877513711152,5,0,3,0.0446003391484123,3,1,0,0,0
"880",880,136500,0.444444444444444,0.0998492840994725,0.25,0.5,0.236953455571227,0.141407528641571,0.121615419917393,1,1,0.333333333333333,0.33,0.333333333333333,1978,0,0.916666666666667,0.709090909090909,0.05625,0,4,0.114457831325301,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.226837060702875,0.14002333722287,0,0,5,1,3,0.0426815953912983,3,1,0,0,0
"881",881,157000,0.444444444444444,0.142426525998493,0.5,1,0.317348377997179,0.178396072013093,0.173474070674621,1,1,0.333333333333333,1,0.25,2005,0,0.933333333333333,0.954545454545455,0,0,3,0.17363571934798,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.159744408945687,0,0.319612590799031,0.0438756855575868,5,0,3,0.0232293433064647,3,1,0,0,0
"882",882,187500,0.666666666666667,0.260550113036925,0.5,0.5,0.282087447108604,0.189198036006547,0.195731987150069,0.5,0.8,0.666666666666667,0.66,0.416666666666667,1990,3,0.683333333333333,0.818181818181818,0.073125,1,4,0.159815733522325,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.169329073482428,0,0,0.10054844606947,5,0,3,0.0187832469976074,3,1,0,0,0
"883",883,178000,0.555555555555556,0.237189148455162,0.5,1,0.274330042313117,0.132242225859247,0.10876548875631,1,0.8,0.666666666666667,0.66,0.416666666666667,1992,3,0.716666666666667,0.845454545454545,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.287539936102236,0.044340723453909,0.516222760290557,0.444241316270567,5,1,3,0.0501753815419638,3,1,0,0,0
"884",884,118500,0.333333333333333,0.357196684250188,0.25,0.5,0.310296191819464,0.130114566284779,0.142267094997705,1,1,0.333333333333333,0.33,0.666666666666667,1912,0,0,0.881818181818182,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.271565495207668,0.224037339556593,0,0,5,0,3,0.055285837069386,3,1,0,0,0
"885",885,100000,0.444444444444444,0.105124340617935,0.25,1,0.203102961918195,0.145990180032733,0.128040385497935,1,1,0.333333333333333,0.66,0.25,1967,0,0.283333333333333,0.609090909090909,0.0375,0,2,0.076541459957477,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.230031948881789,0,0,0,5,1,3,0.0464912076935585,3,0,1,0,0
"886",886,328900,0.888888888888889,0.25904295403165,0.5,0.5,0.356840620592384,0.277905073649754,0.315511702615879,0.5,1,0.666666666666667,1,0.25,1999,3,0.833333333333333,0.9,0.0375,1,4,0.219347980155918,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0766773162939297,0.0326721120186698,0.283777239709443,0,5,1,3,0.0106343933656996,3,1,0,0,0
"887",887,145000,0.444444444444444,0.259608138658628,0.5,1,0.414668547249647,0.266121112929624,0.316200091785223,1,1,0.666666666666667,1,0.5,1959,0,0.916666666666667,0.954545454545455,0.07625,0,4,0.0935506732813607,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223642172523962,0,0,0,5,0,3,0.0377244535296987,3,1,0,0,0
"888",888,135500,0.444444444444444,0.199510173323286,0.25,1,0.211565585331453,0.133551554828151,0.123451124368977,1,1,0.333333333333333,0.33,0.5,1955,0,0.0833333333333333,0.5,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0.112018669778296,0,0,5,0,3,0.0323352458825989,3,1,0,0,0
"889",889,268000,0.777777777777778,0.354747550866616,0.5,0.5,0.437940761636107,0.362847790507365,0.432078935291418,0.5,1,0.666666666666667,0.33,0.5,1970,3,0.333333333333333,0.636363636363636,0,1,4,0.06218993621545,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0766773162939297,0,0.360290556900726,0,5,1,3,0.0105925805477479,3,1,0,0,0
"890",890,149500,0.555555555555556,0.220610399397136,0.5,1,0.356135401974612,0.246317512274959,0.268701239100505,1,1,0.333333333333333,0.66,0.333333333333333,1953,3,0.05,0.481818181818182,0.05625,1,4,0.181431608788094,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.319488817891374,0.281213535589265,0,0,5,0,3,0.0620223466282608,3,0,1,0,0
"891",891,122900,0.444444444444444,0.111152976639035,0.5,1,0.406205923836389,0.109983633387889,0.0775585130793942,1,1,0.333333333333333,0.33,0.333333333333333,1949,1,0.933333333333333,0.936363636363636,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.207667731629393,0,0.384019370460048,0.226691042047532,5,1,3,0.0332318985342284,3,1,0,0,0
"892",892,172500,0.555555555555556,0.254144687264506,0.5,1,0.310296191819464,0.150245499181669,0.134006424965581,1,1,0.666666666666667,0.66,0.416666666666667,1978,3,0.466666666666667,0.709090909090909,0.0575,1,3,0.0400425230333097,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.191693290734824,0,0.381113801452785,0,5,1,3,0.0334502543613092,3,1,0,0,0
"893",893,154500,0.555555555555556,0.138281838733986,0.25,1,0.186177715091678,0.173322422258592,0.168425883432767,1,1,0.333333333333333,0.66,0.333333333333333,1963,0,0.883333333333333,0.572727272727273,0,0,2,0.117469879518072,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.249201277955272,0.309218203033839,0,0,5,1,3,0.0471091082255105,3,1,0,0,0
"894",894,165000,0.444444444444444,0.197626224566692,0.25,1,0.249647390691114,0.226350245499182,0.24070674621386,1,0.8,0.333333333333333,0.33,0.333333333333333,1954,4,0.0666666666666667,0.490909090909091,0,1,2,0.188518781006378,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.23961661341853,0.273045507584597,0.372397094430993,0.131627056672761,5,1,3,0.0432855583172664,3,1,0,0,0
"895",895,118858,0.444444444444444,0.226262245666918,0.5,1,0.282087447108604,0,0.275585130793942,1,0,0.666666666666667,0.33,0.5,1979,0,0.483333333333333,0.718181818181818,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.271565495207668,0.196032672112019,0,0,5,1,3,0.0323817045692118,3,1,0,0,0
"896",896,140000,0.555555555555556,0.275433308214017,0.5,1,0.340620592383639,0.127659574468085,0.148921523634695,1,1,0.333333333333333,0.66,0.5,1963,3,0.216666666666667,0.572727272727273,0.259375,1,2,0.070871722182849,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.191693290734824,0,0,0.0895795246800731,5,1,3,0.0326325814769216,3,1,0,0,0
"897",897,106500,0.333333333333333,0.116239638281839,0.25,1,0.230606488011284,0.155646481178396,0.141578705828362,1,1,0.333333333333333,0.33,0.333333333333333,1936,0,0,0.327272727272727,0,0,4,0.0504961020552799,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.159744408945687,0,0,0.0511882998171846,5,0,3,0.0407210388162327,3,1,0,0,0
"898",898,142953,0.444444444444444,0.359080633006782,0.5,1,0.372355430183357,0,0.180357962368059,1,0,0.666666666666667,0.33,0.833333333333333,1979,0,0.483333333333333,0.718181818181818,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.277955271565495,0,0,0.093235831809872,5,0,3,0.0512392854653999,3,0,1,0,0
"899",899,611657,0.888888888888889,0.382441597588546,0.75,1,0.578279266572638,0.381342062193126,0.465810004589261,1,1,0.666666666666667,1,0.75,2009,4,1,0.990909090909091,0.475,2,4,0.387668320340184,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.249201277955272,0,0,0,5,1,3,0.043485330669702,3,1,0,0,0
"900",900,135000,0.444444444444444,0.169932177844763,0.25,1,0.203102961918195,0.149263502454992,0.206975676916017,1,1,0.333333333333333,0.33,0.333333333333333,1961,3,0.733333333333333,0.554545454545455,0,1,2,0.082388377037562,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.191693290734824,0.226371061843641,0,0,5,0,3,0.0334502543613092,3,1,0,0,0
"901",901,110000,0.333333333333333,0.0987189148455162,0.25,1,0.482369534555712,0.140425531914894,0.120238641578706,1,1,0.333333333333333,0.33,0.166666666666667,1971,0,0.35,0.718181818181818,0,0,2,0.0570517363571935,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0766773162939297,0.175029171528588,0.323486682808717,0,5,1,3,0.00603962925968083,3,1,0,0,0
"902",902,153000,0.444444444444444,0.183119819140919,0.25,1,0.533145275035261,0.162356792144026,0.22303809086737,1,1,0.333333333333333,0.33,0.25,1957,0,0.833333333333333,0.618181818181818,0,0,2,0.152374202693125,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0766773162939297,0,0.348668280871671,0.0804387568555759,5,1,3,0.0119491741968455,3,1,0,0,0
"903",903,180000,0.666666666666667,0.221363978899774,0.5,0.5,0.277150916784203,0.128150572831424,0.108536025699862,0.5,0.8,0.666666666666667,1,0.5,2003,4,0.883333333333333,0.936363636363636,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0766773162939297,0.0560093348891482,0.360290556900726,0,5,1,3,0.0107226648702641,3,1,0,0,0
"904",904,240000,0.666666666666667,0.251695553880934,0.75,0.5,0.486600846262341,0.273322422258592,0.30656264341441,0.5,0.8,0.666666666666667,0.66,0.416666666666667,2006,4,0.933333333333333,0.963636363636364,0.016875,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.217252396166134,0,0,0.0877513711151737,5,0,3,0.0505470510348672,3,1,0,0,0
"905",905,125500,0.444444444444444,0.107008289374529,0.25,1,0.203102961918195,0.143371522094926,0.130335016062414,1,1,0.333333333333333,0.33,0.333333333333333,1967,0,0.283333333333333,0.609090909090909,0.046875,0,2,0.106130403968816,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.162939297124601,0,0.220823244552058,0.104204753199269,5,1,3,0.0218913331320124,3,0,1,0,0
"906",906,128000,0.444444444444444,0.13733986435569,0.25,1,0.197461212976023,0.172831423895254,0.167278568150528,1,1,0.333333333333333,0.66,0.333333333333333,1954,0,0.0666666666666667,0.490909090909091,0.06875,0,2,0.0627214741318214,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.191693290734824,0,0,0.0548446069469835,5,0,3,0.0334502543613092,3,1,0,0,0
"907",907,255000,0.777777777777778,0.245290128108515,0.75,0.5,0.610014104372355,0.265630114566285,0.298760899495181,0.5,0.8,0.666666666666667,0.66,0.5,2006,4,0.933333333333333,0.963636363636364,0.13,1,4,0.0111622962437987,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.255591054313099,0.553092182030338,0,0.219378427787934,5,1,3,0.0446003391484123,3,1,0,0,0
"908",908,250000,0.666666666666667,0.324604370761115,0.25,0.5,0.126939351198872,0.166448445171849,0.157411656723268,0.5,0.8,0.333333333333333,1,0.333333333333333,1936,4,0.616666666666667,0.327272727272727,0,1,3,0.0395109851169383,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.332268370607029,0,0,0,5,0,3,0.0527817138609492,3,1,0,0,0
"909",909,131000,0.444444444444444,0.107008289374529,0.5,1,0.34132581100141,0.141407528641571,0.130335016062414,1,0.8,0.333333333333333,0.33,0.25,1983,0,0.55,0.754545454545455,0,0,2,0.0533309709425939,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.134185303514377,0.849474912485414,0.595641646489104,0.036563071297989,5,1,3,0.0184162233733652,3,1,0,0,0
"910",910,174000,0.555555555555556,0.216654107008289,0.5,0.5,0.275035260930889,0.121440261865794,0.093620927030748,0.5,0.8,0.666666666666667,1,0.5,2005,4,0.916666666666667,0.954545454545455,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.191693290734824,0,0,0,5,0,3,0.0446003391484123,3,1,0,0,0
"911",911,154300,0.444444444444444,0.365486058779201,0.5,1,0.338504936530324,0.180851063829787,0.17691601652134,1,1,0.666666666666667,0.33,0.833333333333333,1960,0,0.166666666666667,0.545454545454545,0.225625,0,2,0.0784904323175053,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.191693290734824,0.508751458576429,0.179176755447942,0.0383912248628885,5,0,3,0.0501753815419638,3,1,0,0,0
"912",912,143500,0.444444444444444,0.175960813865863,0.25,1,0.17771509167842,0.207528641571195,0.21431849472235,0.5,0.8,0.333333333333333,0.33,0.25,1977,0,0.65,0.709090909090909,0,0,2,0.034727143869596,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.255591054313099,0.0641773628938156,0,0,5,0,3,0.0512903900206741,3,1,0,0,0
"913",913,88000,0.444444444444444,0.128296910324039,0.25,1,0.317348377997179,0.12569558101473,0.156264341441028,1,1,0.333333333333333,0.33,0.333333333333333,1925,0,0,0.227272727272727,0,0,2,0.086640680368533,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.23961661341853,0,0,0,5,1,3,0.0348440149596971,3,1,0,0,0
"914",914,145000,0.444444444444444,0.314242652599849,0.75,1,0.614245416078985,0.163829787234043,0.153051858650757,1,1,0.666666666666667,0.33,0.5,1949,0,0,0.445454545454545,0,0,2,0.0503189227498228,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.261980830670927,0,0,0,5,0,3,0.0551929196961602,3,0,1,0,0
"915",915,173733,0.555555555555556,0.16767143933685,0.5,0.5,0.372355430183357,0.100163666121113,0.0637907296925195,0.5,0.8,0.666666666666667,0.66,0.166666666666667,2009,0,0.983333333333333,0.990909090909091,0.0475,0,4,0.052090715804394,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.255591054313099,0,0.419370460048426,0.126142595978062,5,1,3,0.0486887035703501,3,1,0,0,0
"916",916,75000,0.333333333333333,0.142803315749812,0.25,1,0.201692524682652,0.0893617021276596,0.0486461679669573,1,1,0.333333333333333,0.33,0.333333333333333,1970,0,0.333333333333333,0.636363636363636,0.05,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.159744408945687,0,0.314769975786925,0,5,0,3,0.0418128179516365,3,1,0,0,0
"917",917,35311,0.111111111111111,0.0275056518462698,0.25,1,0.217207334273625,0.0785597381342062,0.0335016062413951,1,1,0,0.33,0.166666666666667,1949,0,0,0.527272727272727,0,0,2,0.00885896527285613,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.287539936102236,0,0,0,5,0,3,0.0655764361541499,3,0,1,0,0
"918",918,135000,0.333333333333333,0.168613413715147,0.25,1,0.200282087447109,0.185597381342062,0.205369435520881,1,1,0.333333333333333,0.66,0.333333333333333,1956,0,0.1,0.509090909090909,0,0,4,0.187632884479093,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0766773162939297,0.0303383897316219,0.291041162227603,0,5,1,3,0.0105925805477479,3,1,0,0,0
"919",919,238000,0.666666666666667,0.337792012057272,0.75,0.5,0.587447108603667,0.180687397708674,0.132629646626893,0.5,1,0.666666666666667,0.66,0.5,1991,3,0.683333333333333,0.827272727272727,0,1,4,0.00850460666194188,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.242811501597444,0,0,0,5,0,3,0.0423703221909917,3,1,0,0,0
"920",920,176500,0.555555555555556,0.203466465712133,0.5,1,0.423836389280677,0.193780687397709,0.247820100963745,1,0.8,0.333333333333333,0.33,0.333333333333333,1958,3,0.866666666666667,0.818181818181818,0,1,4,0.0935506732813607,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.118210862619808,0.422403733955659,0,0,5,0,3,0.0322934330646473,3,0,1,0,0
"921",921,201000,0.555555555555556,0.261303692539563,0.5,0.5,0.332157968970381,0.151882160392799,0.138136759981643,0.5,0.8,0.666666666666667,0.66,0.416666666666667,1994,0,0.733333333333333,0.854545454545454,0.065625,0,4,0.144223954642098,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.255591054313099,0.442240373395566,0.33365617433414,0.0658135283363803,5,1,3,0.0435039141443471,3,1,0,0,0
"922",922,145900,0.444444444444444,0.351544837980407,0,1,0,0.208183306055646,0.215236346948141,1,1,0.666666666666667,0,0.583333333333333,1900,0,0.883333333333333,0.713692398971586,0,0,3,0.192062367115521,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0.249201277955272,0,0,0.160877513711152,5,1,3,0.0471091082255105,3,1,0,0,0
